Descriptive.ID,Date,Transect.Transect.Number,Depth,GlassSponge1,GlassSponge2,GlassSponge3,Species,TL,Multiplier,PU_1Km_ID,PU_4Km_ID
cmt-26-09-2020,26-Sep-20,1,30,1,0,1,quillback,18,1,231,8788
cmt-26-09-2020,26-Sep-20,1,30,1,0,1,canary,30,1,231,8788
cmt-26-09-2020,26-Sep-20,1,30,1,0,1,quillback,38,1,231,8788
cmt-26-09-2020,26-Sep-20,1,30,1,0,1,quillback,22,1,231,8788
cmt-26-09-2020,26-Sep-20,1,30,1,0,1,quillback,40,1,231,8788
cmt-26-09-2020,26-Sep-20,1,30,1,0,1,quillback,30,3,231,8788
cmt-26-09-2020,26-Sep-20,1,30,1,0,1,canary,25,1,231,8788
hay-25-09-2020,25-Sep-20,2,16,1,0,0,shortbelly,10,2,88,7376
hay-25-09-2020,25-Sep-20,1,28,1,1,0,shortbelly,12,15,88,7376
hay-25-09-2020,25-Sep-20,1,28,1,1,0,yellowtail,15,1,88,7376
hay-25-09-2020,25-Sep-20,1,28,1,1,0,puget sound,10,10,88,7376
hay-25-09-2020,25-Sep-20,1,28,1,1,0,quillback,12,1,88,7376
hay-25-09-2020,25-Sep-20,1,28,1,1,0,quillback,20,1,88,7376
hay-25-09-2020,25-Sep-20,1,28,1,1,0,redstripe,12,15,88,7376
hay-25-09-2020,25-Sep-20,1,28,1,1,0,redstripe,12,10,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,widow,18,1,88,7376
hay-25-09-2020,25-Sep-20,3,5,0,0,0,none,NA,NA,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,shortbelly,15,1,88,7376
hay-25-09-2020,25-Sep-20,1,28,1,1,0,yellowtail,25,2,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,yellowtail,8,10,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,yellowtail,10,2,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,yellowtail,8,3,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,puget sound,8,3,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,puget sound,10,2,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,puget sound,12,2,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,quillback,15,1,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,quillback,20,1,88,7376
hay-25-09-2020,25-Sep-20,2,16,1,0,0,black & yellowtail,5,30,88,7376
hay-25-09-2020,25-Sep-20,1,28,1,1,0,puget sound,8,20,88,7376
cnf-25-09-2020,25-Sep-20,1,27,0,0,0,canary,45,5,56,7058
cnf-25-09-2020,25-Sep-20,2,16,0,0,0,black & yellowtail,5,5,56,7058
cnf-25-09-2020,25-Sep-20,1,27,0,0,0,black & yellowtail,5,100,56,7058
cnf-25-09-2020,25-Sep-20,1,27,0,0,0,widow,8,160,56,7058
wck-24-09-2020,24-Sep-20,1,28,1,1,0,quillback,25,1,293,9428
wck-24-09-2020,24-Sep-20,2,17,0,0,0,yellowtail,33,50,293,9428
wck-24-09-2020,24-Sep-20,3,5,0,0,0,copper,27,1,293,9428
wck-24-09-2020,24-Sep-20,3,5,0,0,0,copper,30,1,293,9428
wck-24-09-2020,24-Sep-20,3,5,0,0,0,copper,25,1,293,9428
wck-24-09-2020,24-Sep-20,3,5,0,0,0,yellowtail,28,1,293,9428
wck-24-09-2020,24-Sep-20,3,5,0,0,0,yellowtail,25,1,293,9428
wck-24-09-2020,24-Sep-20,1,28,1,1,0,quillback,23,1,293,9428
wck-24-09-2020,24-Sep-20,1,28,1,1,0,quillback,20,1,293,9428
hv2-24-09-2020,24-Sep-20,2,17,0,0,0,yellowtail,15,5,280,9269
hv2-24-09-2020,24-Sep-20,1,26,0,0,0,yellowtail,12,20,280,9269
hv2-24-09-2020,24-Sep-20,2,17,0,0,0,yellowtail,12,10,280,9269
hv2-24-09-2020,24-Sep-20,2,17,0,0,0,widow,5,50,280,9269
hv2-24-09-2020,24-Sep-20,2,17,0,0,0,quillback,25,1,280,9269
hv2-24-09-2020,24-Sep-20,2,17,0,0,0,quillback,22,1,280,9269
hv2-24-09-2020,24-Sep-20,1,26,0,0,0,yellowtail,15,10,280,9269
hv2-24-09-2020,24-Sep-20,1,26,0,0,0,black,20,10,280,9269
hv2-24-09-2020,24-Sep-20,1,26,0,0,0,dusky,25,15,280,9269
hv2-24-09-2020,24-Sep-20,1,26,0,0,0,widow,5,50,280,9269
hv2-24-09-2020,24-Sep-20,1,26,0,0,0,quillback,28,1,280,9269
hv2-24-09-2020,24-Sep-20,3,6,0,0,0,none,NA,0,280,9269
hv2-24-09-2020,24-Sep-20,1,26,0,0,0,black,25,5,280,9269
rst-24-09-2020,24-Sep-20,1,31,1,0,0,quillback,16,1,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,shortbelly,13,4,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,redstripe,13,4,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,redstripe,24,3,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,redstripe,18,4,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,redstripe,36,1,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,yellowtail,34,6,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,yellowtail,15,8,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,widow,10,8,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,quillback,18,1,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,quillback,14,1,308,9586
rst-24-09-2020,24-Sep-20,3,5,0,0,0,yellowtail,20,60,308,9586
rst-24-09-2020,24-Sep-20,3,5,0,0,0,yellowtail,18,94,308,9586
rst-24-09-2020,24-Sep-20,3,5,0,0,0,yellowtail,33,3,308,9586
rst-24-09-2020,24-Sep-20,1,31,1,0,0,quillback,15,1,308,9586
rst-24-09-2020,24-Sep-20,2,16,0,0,0,puget sound,8,5,308,9586
rst-24-09-2020,24-Sep-20,2,16,0,0,0,redstripe,12,6,308,9586
rst-24-09-2020,24-Sep-20,2,16,0,0,0,redstripe,18,4,308,9586
rst-24-09-2020,24-Sep-20,2,16,0,0,0,yellowtail,17,30,308,9586
rst-24-09-2020,24-Sep-20,2,16,0,0,0,yellowtail,15,22,308,9586
rst-24-09-2020,24-Sep-20,2,16,0,0,0,yellowtail,22,20,308,9586
rst-24-09-2020,24-Sep-20,2,16,0,0,0,quillback,12,1,308,9586
rst-24-09-2020,24-Sep-20,2,16,0,0,0,quillback,18,1,308,9586
rst-24-09-2020,24-Sep-20,2,16,0,0,0,quillback,17,1,308,9586
egr-24-09-2020,24-Sep-20,1,27,1,1,1,quillback,20,1,287,9269
egr-24-09-2020,24-Sep-20,3,6,0,0,0,yellowtail,22,20,287,9269
egr-24-09-2020,24-Sep-20,3,6,0,0,0,yellowtail,27,13,287,9269
egr-24-09-2020,24-Sep-20,3,6,0,0,0,yellowtail,14,3,287,9269
egr-24-09-2020,24-Sep-20,1,27,1,1,1,quillback,12,1,287,9269
egr-24-09-2020,24-Sep-20,2,18,0,0,0,quillback,18,1,287,9269
egr-24-09-2020,24-Sep-20,1,27,1,1,1,quillback,23,1,287,9269
egr-24-09-2020,24-Sep-20,1,27,1,1,1,redstripe,9,1,287,9269
egr-24-09-2020,24-Sep-20,1,27,1,1,1,redstripe,11,1,287,9269
egr-24-09-2020,24-Sep-20,1,27,1,1,1,redstripe,14,1,287,9269
egr-24-09-2020,24-Sep-20,1,27,1,1,1,redstripe,10,2,287,9269
egr-24-09-2020,24-Sep-20,1,27,1,1,1,quillback,17,1,287,9269
egr-24-09-2020,24-Sep-20,2,18,0,0,0,yellowtail,18,37,287,9269
egr-24-09-2020,24-Sep-20,2,18,0,0,0,yellowtail,14,80,287,9269
egr-24-09-2020,24-Sep-20,2,18,0,0,0,widow,10,13,287,9269
egr-24-09-2020,24-Sep-20,2,18,0,0,0,yellowtail,22,18,287,9269
sps-22-09-2020,22-Sep-20,2,15,1,0,0,copper,40,1,137,7843
sps-22-09-2020,22-Sep-20,1,30,1,1,0,widow,30,25,137,7843
sps-22-09-2020,22-Sep-20,1,30,1,1,0,widow,25,30,137,7843
sps-22-09-2020,22-Sep-20,3,6,0,0,0,black & yellowtail,4,4000,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,copper,30,2,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,yellowtail,15,60,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,yellowtail,14,30,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,yellowtail,18,85,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,yellowtail,22,50,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,quillback,13,6,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,quillback,10,3,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,widow,9,65,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,black & yellowtail,6,22,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,quillback,22,4,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,quillback,25,5,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,quillback,18,2,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,quillback,15,3,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,widow,40,3,137,7843
sps-22-09-2020,22-Sep-20,1,30,1,1,0,widow,20,44,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,widow,25,44,137,7843
sps-22-09-2020,22-Sep-20,1,30,1,1,0,quillback,38,6,137,7843
sps-22-09-2020,22-Sep-20,1,30,1,1,0,black & yellowtail,5,11,137,7843
sps-22-09-2020,22-Sep-20,1,30,1,1,0,widow,7,30,137,7843
sps-22-09-2020,22-Sep-20,1,30,1,1,0,yelloweye,38,3,137,7843
sps-22-09-2020,22-Sep-20,1,30,1,1,0,quillback,33,1,137,7843
sps-22-09-2020,22-Sep-20,1,30,1,1,0,quillback,35,2,137,7843
sps-22-09-2020,22-Sep-20,1,30,1,1,0,quillback,36,3,137,7843
sps-22-09-2020,22-Sep-20,2,15,1,0,0,widow,30,15,137,7843
sps-22-09-2020,22-Sep-20,3,6,0,0,0,widow,8,200,137,7843
sps-22-09-2020,22-Sep-20,3,6,0,0,0,widow,10,150,137,7843
sps-22-09-2020,22-Sep-20,3,6,0,0,0,quillback,15,3,137,7843
sps-22-09-2020,22-Sep-20,3,6,0,0,0,quillback,15,2,137,7843
sps-22-09-2020,22-Sep-20,3,6,0,0,0,quillback,10,6,137,7843
sps-22-09-2020,22-Sep-20,3,6,0,0,0,black & yellowtail,4,3000,137,7843
sps-22-09-2020,22-Sep-20,3,6,0,0,0,quillback,12,7,137,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,yellowtail,10,4,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,copper,27,1,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,copper,22,2,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,copper,30,1,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,copper,25,3,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,quillback,25,1,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,quillback,22,1,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,quillback,20,5,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,yellowtail,12,3,130,7843
muf-22-09-2020,22-Sep-20,1,25,1,0,0,widow,4,13,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,yellowtail,12,12,130,7843
muf-22-09-2020,22-Sep-20,1,25,1,0,0,quillback,18,1,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,copper,28,1,130,7843
muf-22-09-2020,22-Sep-20,1,25,1,0,0,copper,25,1,130,7843
muf-22-09-2020,22-Sep-20,1,25,1,0,0,quillback,15,2,130,7843
muf-22-09-2020,22-Sep-20,1,25,1,0,0,quillback,12,2,130,7843
muf-22-09-2020,22-Sep-20,1,25,1,0,0,quillback,10,3,130,7843
muf-22-09-2020,22-Sep-20,1,25,1,0,0,quillback,7,7,130,7843
muf-22-09-2020,22-Sep-20,1,25,1,0,0,yellowtail,12,120,130,7843
muf-22-09-2020,22-Sep-20,3,5,0,0,0,none,NA,NA,130,7843
muf-22-09-2020,22-Sep-20,2,16,0,0,0,canary,21,1,130,7843
muf-22-09-2020,22-Sep-20,1,25,1,0,0,copper,28,1,130,7843
gld-22-09-2020,22-Sep-20,1,27,0,0,0,yelloweye,30,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,14,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,22,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,7,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,10,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,27,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,27,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,yelloweye,14,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,30,1,197,8316
gld-22-09-2020,22-Sep-20,2,15,0,0,0,yellowtail,18,22,197,8316
gld-22-09-2020,22-Sep-20,2,15,0,0,0,yellowtail,16,39,197,8316
gld-22-09-2020,22-Sep-20,2,15,0,0,0,yellowtail,35,1,197,8316
gld-22-09-2020,22-Sep-20,2,15,0,0,0,yellowtail,25,4,197,8316
gld-22-09-2020,22-Sep-20,2,15,0,0,0,quillback,35,1,197,8316
gld-22-09-2020,22-Sep-20,2,15,0,0,0,quillback,25,4,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,widow,6,40,197,8316
gld-22-09-2020,22-Sep-20,3,5,0,0,0,black,10,1,197,8316
gld-22-09-2020,22-Sep-20,3,5,0,0,0,black,13,1,197,8316
gld-22-09-2020,22-Sep-20,2,15,0,0,0,yellowtail,20,23,197,8316
gld-22-09-2020,22-Sep-20,2,15,0,0,0,yellowtail,39,3,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,8,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,25,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,25,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,yellowtail,18,60,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,yellowtail,22,50,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,yellowtail,23,140,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,12,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,18,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,22,1,197,8316
gld-22-09-2020,22-Sep-20,2,15,0,0,0,copper,36,1,197,8316
gld-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,13,1,197,8316
nmr-22-09-2020,22-Sep-20,2,16,0,0,0,widow,4,1000,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,china,30,1,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,china,28,1,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,china,25,1,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,china,27,1,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,china,20,1,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,china,22,1,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,yelloweye,35,1,193,8316
nmr-22-09-2020,22-Sep-20,2,16,0,0,0,widow,4,1000,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,30,1,193,8316
nmr-22-09-2020,22-Sep-20,2,16,0,0,0,yellowtail,32,1,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,32,1,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,deacon,30,3,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,widow,30,500,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,23,1,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,20,2,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,widow,15,500,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,widow,4,1000,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,widow,40,100,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,yellowtail,40,50,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,35,1,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,quillback,25,2,193,8316
nmr-22-09-2020,22-Sep-20,1,27,0,0,0,widow,25,500,193,8316
wmn-21-09-2020,21-Sep-20,2,14,0,0,0,yellowtail,15,3,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,china,20,1,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,china,23,1,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,china,18,1,222,8629
wmn-21-09-2020,21-Sep-20,3,5,0,0,0,black & yellowtail,5,18,222,8629
wmn-21-09-2020,21-Sep-20,3,5,0,0,0,black,15,4,222,8629
wmn-21-09-2020,21-Sep-20,3,5,0,0,0,black,18,1,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,canary,30,6,222,8629
wmn-21-09-2020,21-Sep-20,2,14,0,0,0,china,23,1,222,8629
wmn-21-09-2020,21-Sep-20,2,14,0,0,0,china,25,1,222,8629
wmn-21-09-2020,21-Sep-20,2,14,0,0,0,china,18,1,222,8629
wmn-21-09-2020,21-Sep-20,2,14,0,0,0,puget sound,8,5,222,8629
wmn-21-09-2020,21-Sep-20,2,14,0,0,0,tiger,25,2,222,8629
wmn-21-09-2020,21-Sep-20,2,14,0,0,0,tiger,16,1,222,8629
wmn-21-09-2020,21-Sep-20,3,5,0,0,0,black,20,1,222,8629
wmn-21-09-2020,21-Sep-20,3,5,0,0,0,copper,26,2,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,puget sound,10,8,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,yelloweye,14,1,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,tiger,22,1,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,tiger,26,1,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,canary,8,31,222,8629
wmn-21-09-2020,21-Sep-20,3,5,0,0,0,copper,35,2,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,canary,20,5,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,quillback,18,2,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,puget sound,8,10,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,canary,35,7,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,puget sound,12,13,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,tiger,15,1,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,canary,25,8,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,copper,48,1,222,8629
wmn-21-09-2020,21-Sep-20,2,14,0,0,0,widow,3,8,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,canary,35,6,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,canary,15,8,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,yellowtail,15,8,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,yellowtail,10,5,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,copper,14,1,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,quillback,26,3,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,quillback,14,3,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,copper,20,1,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,yellowtail,8,11,222,8629
wmn-21-09-2020,21-Sep-20,2,14,0,0,0,deacon,18,1,222,8629
wmn-21-09-2020,21-Sep-20,1,23,0,0,0,canary,20,6,222,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,tiger,30,2,220,8629
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,tiger,25,1,218,8470
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,black & yellowtail,5,100,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,widow,4,200,220,8629
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,11,1,218,8470
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,tiger,27,1,220,8629
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,35,1,218,8470
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,tiger,10,1,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,tiger,25,4,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,tiger,20,1,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,5,1,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,17,1,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,12,1,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,tiger,23,1,220,8629
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,china,25,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,14,2,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,vermillion,65,4,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,vermillion,54,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,vermillion,44,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,china,30,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,china,14,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,tiger,45,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,china,32,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,tiger,36,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,china,33,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,18,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,14,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,11,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,44,1,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,33,1,218,8470
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,puget sound,10,20,220,8629
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,china,22,1,218,8470
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,china,25,1,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,10,6,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,tiger,25,1,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,tiger,30,1,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,yelloweye,15,1,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,yelloweye,12,1,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,china,25,1,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,china,22,1,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,widow,4,50,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,china,30,1,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,yellowtail,30,20,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,yellowtail,15,5,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,yellowtail,22,1,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,yellowtail,12,2,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,yellowtail,10,12,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,china,20,1,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,quillback,30,2,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,quillback,23,1,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,puget sound,15,10,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,china,25,1,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,china,22,2,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,china,25,3,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,china,20,3,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,tiger,22,1,220,8629
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,20,1,218,8470
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,yelloweye,20,1,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,yellowtail,10,20,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,yellowtail,15,15,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,black,22,2,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,black,20,2,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,yellowtail,12,1,220,8629
kdi-21-09-2020,21-Sep-20,2,17,0,0,0,black & yellowtail,4,50,220,8629
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,china,23,1,220,8629
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,black & yellowtail,5,20,218,8470
kdp-21-09-2020,21-Sep-20,2,14,0,0,0,deacon,35,6,218,8470
kdp-21-09-2020,21-Sep-20,2,14,0,0,0,widow,6,60,218,8470
kdp-21-09-2020,21-Sep-20,2,14,0,0,0,widow,6,44,218,8470
kdp-21-09-2020,21-Sep-20,2,14,0,0,0,black & yellowtail,5,52,218,8470
kdp-21-09-2020,21-Sep-20,2,14,0,0,0,black,38,4,218,8470
kdp-21-09-2020,21-Sep-20,3,6,0,0,0,none,NA,NA,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,widow,6,18,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,yellowtail,35,6,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,black,50,4,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,black,40,6,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,black,45,3,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,puget sound,14,13,218,8470
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,puget sound,12,22,218,8470
kdi-21-09-2020,21-Sep-20,1,30,0,0,0,quillback,25,2,220,8629
kdp-21-09-2020,21-Sep-20,1,30,0,0,0,deacon,30,2,218,8470
hop-21-09-2020,21-Sep-20,1,30,0,0,0,copper,22,1,228,8629
hop-21-09-2020,21-Sep-20,1,30,0,0,0,quillback,27,1,228,8629
hop-21-09-2020,21-Sep-20,1,30,0,0,0,quillback,22,1,228,8629
